site;mois;poids
FRPL67;2;0,97885
FRPM31;2;3,49305
FRPN43;2;3,48269
FRPR24;2;1,47156
FRPV97;2;1,92586
FRPW32;2;1,00116
FRPW33;2;0,54219
FRPW54;2;3,10372
FRPW83;2;0,62003
FRPW93;2;2,40058
FRPW98;2;0,691
FRPX77;2;1,67982
FRPX86;2;0,58941
FRPYAB;2;1,89591
FRPYCK;2;0,39749
FRPYIP;2;3,73539
FRPYIQ;2;2,87949
FRPZ80;2;1,53011
FRPZ81;2;1,33108
FRPZ87;2;1,45778
FRPZ92;2;3,3165
FRPZ99;2;1,21682
FRPA01;3;2,12014
FRPA13;3;0,89067
FRPA27;3;1,98982
FRPA36;3;2,56769
FRPA41;3;0,33837
FRPA49;3;2,80147
FRPA51;3;2,59782
FRPA56;3;3,22226
FRPA69;3;1,3235
FRPA87;3;0,42565
FRPA90;3;0,20297
FRPA94;3;3,19143
FRPACX;3;1,35752
FRPAD8;3;2,01865
FRPAD9;3;0,82555
FRPADB;3;0,42368
FRPADI;3;5,36812
FRPADQ;3;0,38932
FRPADR;3;0,62558
FRPAEA;3;2,58776
FRPAEU;3;0,9338
FRPAFS;3;1,9871
FRPAFT;3;0,4561
FRPAFW;3;3,82287
FRPAFX;3;0,44569
FRPAGC;3;0,9327
FRPAGD;3;2,8841
FRPAGF;3;1,7295
FRPAGG;3;1,40762
FRPAGH;3;4,85261
FRPAGJ;3;1,9835
FRPAH3;3;2,32684
FRPAHP;3;1,33032
FRPAI3;3;1,63747
FRPAIP;3;4,47682
FRPAIR;3;1,47182
FRPAIX;3;0,9818
FRPAIY;3;2,72203
FRPAIZ;3;1,44476
FRPAJD;3;1,32137
FRPAJW;3;0,57611
FRPAKC;3;1,11045
FRPAKF;3;1,15133
FRPAKG;3;2,11897
FRPAKH;3;2,15004
FRPAKX;3;1,15361
FRPAL9;3;0,82654
FRPAM2;3;1,43772
FRPAM3;3;3,28865
FRPAM4;3;4,1827
FRPAM7;3;1,74668
FRPAME;3;0,17889
FRPAMK;3;0,98001
FRPAMX;3;0,19846
FRPAN3;3;1,12796
FRPAN6;3;1,56478
FRPAP1;3;1,13147
FRPASF;3;2,19873
FRPAWI;3;2,72705
FRPB30;3;2,64135
FRPB48;3;1,75626
FRPB66;3;1,52618
FRPBB3;3;1,90689
FRPBB4;3;0,85186
FRPBB6;3;1,78695
FRPC01;3;1,86749
FRPC16;3;1,73079
FRPC23;3;0,39277
FRPC33;3;4,05148
FRPC35;3;4,56957
FRPC36;3;5,7101
FRPC38;3;3,41067
FRPC39;3;0,80252
FRPC40;3;1,14801
FRPC41;3;3,23019
FRPC42;3;0,96098
FRPC43;3;8,15293
FRPC44;3;1,52427
FRPC48;3;1,94126
FRPC83;3;2,78723
FRPCC1;3;1,79112
FRPCC6;3;1,74396
FRPCFI;3;2,74836
FRPCFT;3;1,8083
FRPCFU;3;0
FRPCFV;3;0,53556
FRPCFZ;3;0,9015
FRPCGD;3;1,29308
FRPCGE;3;0,39664
FRPCGF;3;1,90361
FRPCGP;3;2,25172
FRPCGR;3;0,7095
FRPCIP;3;0,66707
FRPD28;3;1,10591
FRPD45;3;1,70865
FRPD55;3;1,7041
FRPD56;3;2,42223
FRPD83;3;0,5822
FRPD84;3;1,29399
FRPD85;3;0,42377
FRPD89;3;3,78796
FRPD90;3;2,68914
FRPD92;3;1,88359
FRPD93;3;0,65686
FRPD98;3;0,49677
FRPE01;3;2,8632
FRPE06;3;0,48209
FRPE15;3;1,42252
FRPE16;3;1,03901
FRPE17;3;1,2402
FRPE18;3;1,46236
FRPE19;3;1,51711
FRPE20;3;1,88383
FRPE22;3;0,17543
FRPE24;3;1,36159
FRPE25;3;0,65769
FRPE26;3;2,10513
FRPE27;3;1,803
FRPE28;3;2,98034
FRPE35;3;2,37502
FRPE36;3;2,28801
FRPE38;3;1,13374
FRPE47;3;0,79682
FRPE52;3;0,58816
FRPE53;3;2,07757
FRPE56;3;2,33812
FRPE64;3;0,95367
FRPE70;3;1,43739
FRPE74;3;1,15266
FRPE75;3;1,95024
FRPE76;3;0,61503
FRPE78;3;2,70655
FRPE82;3;2,36458
FRPE83;3;1,30363
FRPE85;3;3,80824
FRPE89;3;4,54444
FRPE90;3;1,77025
FRPE91;3;5,2125
FRPE94;3;1,11339
FRPE95;3;1,20881
FRPE96;3;1,36376
FRPE98;3;1,12536
FRPF03;3;1,78753
FRPF04;3;3,64984
FRPF08;3;1,63919
FRPF12;3;1,41692
FRPF13;3;1,56189
FRPF15;3;0,98437
FRPF19;3;2,66105
FRPF20;3;0,84938
FRPF24;3;2,27596
FRPF26;3;1,22912
FRPF30;3;2,75422
FRPF45;3;2,54303
FRPF48;3;1,39997
FRPF49;3;3,33141
FRPF50;3;1,4073
FRPF58;3;0,99015
FRPF59;3;3,70451
FRPF64;3;1,22806
FRPF67;3;1,41864
FRPF69;3;4,57104
FRPF70;3;1,99179
FRPF71;3;1,82406
FRPF72;3;0,94854
FRPF74;3;1,87924
FRPF75;3;0,58747
FRPF79;3;1,1786
FRPF80;3;2,92153
FRPF81;3;1,2606
FRPF82;3;0,32507
FRPF84;3;1,26574
FRPF85;3;0,84005
FRPF89;3;4,05643
FRPF90;3;5,97062
FRPG01;3;2,93815
FRPG02;3;0,85084
FRPG06;3;3,00215
FRPG11;3;0,35039
FRPG13;3;0,87625
FRPG15;3;1,8071
FRPG17;3;0,40458
FRPG23;3;0,71811
FRPG25;3;1,82739
FRPG29;3;3,79911
FRPG30;3;3,97381
FRPG31;3;0,62448
FRPG33;3;1,97295
FRPG35;3;14,20985
FRPG36;3;1,77786
FRPG37;3;1,33662
FRPG39;3;1,6796
FRPG40;3;1,9576
FRPG41;3;2,39933
FRPG42;3;2,02783
FRPG43;3;3,85037
FRPG49;3;0,75154
FRPG53;3;2,12047
FRPG54;3;0,76358
FRPG59;3;1,2278
FRPG60;3;4,20747
FRPG63;3;0,75693
FRPG72;3;0,44705
FRPG73;3;2,02312
FRPG77;3;4,44389
FRPG78;3;2,87286
FRPG79;3;1,62124
FRPG80;3;0,34118
FRPG81;3;1,9545
FRPG84;3;2,20386
FRPG88;3;1,38639
FRPG89;3;0,61738
FRPG93;3;0,47763
FRPG94;3;1,78447
FRPH02;3;1,33788
FRPH03;3;0,92883
FRPH05;3;2,2183
FRPH07;3;1,08846
FRPH11;3;4,97961
FRPH15;3;2,90666
FRPH19;3;3,67784
FRPH21;3;2,20764
FRPH22;3;1,67377
FRPH23;3;1,1273
FRPH25;3;1,81206
FRPH26;3;2,46368
FRPH28;3;1,74693
FRPH29;3;1,86728
FRPH30;3;1,38264
FRPH35;3;0,66768
FRPH38;3;1,18641
FRPH39;3;0,32673
FRPH43;3;0,43449
FRPH46;3;0,56307
FRPH47;3;1,74155
FRPH48;3;4,54664
FRPH49;3;3,81403
FRPH50;3;2,33072
FRPH51;3;4,12182
FRPH58;3;4,83963
FRPH60;3;1,555
FRPH61;3;1,72208
FRPH64;3;1,87734
FRPH65;3;3,2843
FRPH67;3;0,37823
FRPH69;3;2,32886
FRPH73;3;0,10656
FRPH75;3;1,2827
FRPH77;3;1,99331
FRPH80;3;1,50293
FRPH81;3;1,92499
FRPH82;3;0,96093
FRPH84;3;3,93881
FRPH93;3;2,06796
FRPH94;3;4,46255
FRPH95;3;0,72457
FRPH96;3;3,84894
FRPH97;3;0,73021
FRPH98;3;1,44157
FRPI02;3;0,91597
FRPI04;3;1,93941
FRPI08;3;2,24681
FRPI09;3;0,26584
FRPI10;3;5,21122
FRPI11;3;3,07251
FRPI12;3;1,27175
FRPI14;3;2,70007
FRPI15;3;0,60646
FRPI16;3;3,47309
FRPI17;3;1,41765
FRPI18;3;2,06088
FRPI20;3;2,83794
FRPI21;3;1,24777
FRPI24;3;0,83191
FRPI28;3;1,40891
FRPI33;3;5,78433
FRPI34;3;4,54151
FRPI35;3;1,26696
FRPI38;3;0,69985
FRPI39;3;2,0872
FRPI40;3;4,18747
FRPI43;3;1,24203
FRPI44;3;1,16831
FRPI47;3;2,01992
FRPI48;3;3,0682
FRPI51;3;1,45633
FRPI56;3;1,76902
FRPI57;3;0,78755
FRPI58;3;0,36309
FRPI59;3;0,50637
FRPI61;3;2,00683
FRPI71;3;2,61926
FRPI72;3;2,30898
FRPI73;3;1,17606
FRPI79;3;2,31156
FRPI82;3;1,35886
FRPI87;3;8,80091
FRPI88;3;1,97425
FRPI89;3;3,10619
FRPI90;3;2,04116
FRPI91;3;1,90103
FRPI95;3;1,29569
FRPI96;3;0,17662
FRPI97;3;0,81764
FRPI98;3;1,6179
FRPJ02;3;1,46975
FRPJ05;3;1,75689
FRPJ06;3;2,49066
FRPJ07;3;2,09512
FRPJ09;3;1,84747
FRPJ11;3;3,36079
FRPJ16;3;2,21737
FRPJ17;3;0,41657
FRPJ20;3;1,23483
FRPJ23;3;1,95572
FRPJ24;3;2,53935
FRPJ26;3;1,58837
FRPJ27;3;0,87345
FRPJ28;3;0,79487
FRPJ30;3;1,1021
FRPJ32;3;2,44975
FRPJ39;3;4,14311
FRPJ42;3;0,82172
FRPJ44;3;1,68195
FRPJ46;3;1,13661
FRPJ47;3;4,98275
FRPJ48;3;2,7146
FRPJ49;3;4,83253
FRPJ51;3;1,50895
FRPJ52;3;1,59821
FRPJ55;3;1,78301
FRPJ61;3;1,27631
FRPJ62;3;2,14249
FRPJ65;3;1,18303
FRPJ66;3;2,22896
FRPJ67;3;0,34941
FRPJ78;3;1,47317
FRPJ80;3;2,6257
FRPJ81;3;1,06685
FRPJ82;3;1,86009
FRPJ84;3;1,42658
FRPJ89;3;0,85201
FRPJ90;3;1,95377
FRPJ91;3;1,96879
FRPJ92;3;1,42764
FRPJ93;3;1,34444
FRPJ96;3;1,10284
FRPJA1;3;0,89906
FRPK07;3;2,42435
FRPK08;3;2,00887
FRPK10;3;0,78475
FRPK11;3;1,85669
FRPK14;3;0,71749
FRPK16;3;0,65398
FRPK17;3;2,10529
FRPK18;3;2,12481
FRPK25;3;2,33149
FRPK28;3;2,39968
FRPK29;3;1,33869
FRPK34;3;2,61177
FRPK49;3;1,95681
FRPK54;3;0,74551
FRPK55;3;1,13328
FRPK56;3;1,18214
FRPK57;3;0,50384
FRPK59;3;0,59941
FRPK63;3;1,73
FRPK64;3;2,65705
FRPK65;3;0,98923
FRPK67;3;0,94788
FRPK68;3;1,94809
FRPK69;3;3,08975
FRPK70;3;1,56725
FRPK75;3;1,9372
FRPK76;3;1,59294
FRPK80;3;1,57356
FRPK83;3;1,34133
FRPK85;3;2,12543
FRPK87;3;2,75784
FRPK89;3;1,21562
FRPK94;3;1,75345
FRPK95;3;0,8373
FRPK96;3;1,92195
FRPK97;3;2,64438
FRPK98;3;1,57159
FRPL01;3;0,46438
FRPL04;3;1,28486
FRPL10;3;2,98933
FRPL14;3;2,18544
FRPL16;3;3,5684
FRPL21;3;2,89567
FRPL22;3;2,85115
FRPL23;3;1,58416
FRPL25;3;3,43237
FRPL26;3;3,10393
FRPL27;3;2,44422
FRPL28;3;0,39672
FRPL31;3;4,65569
FRPL32;3;3,24242
FRPL34;3;5,33406
FRPL37;3;0,85728
FRPL38;3;2,61312
FRPL44;3;2,72094
FRPL45;3;2,25562
FRPL46;3;3,48485
FRPL47;3;2,11933
FRPL50;3;1,61828
FRPL51;3;2,7758
FRPL53;3;4,8357
FRPL55;3;1,99869
FRPL56;3;5,04456
FRPL63;3;2,15316
FRPL67;3;1,1212
FRPM31;3;2,72138
FRPN43;3;3,331
FRPR24;3;0
FRPV97;3;1,66817
FRPW32;3;1,11897
FRPW33;3;0,95664
FRPW54;3;3,39429
FRPW83;3;0,61209
FRPW93;3;1,9531
FRPW98;3;0,58455
FRPX77;3;0,88398
FRPX86;3;0,46418
FRPYAB;3;1,46826
FRPYCK;3;0,38134
FRPYIP;3;3,72862
FRPYIQ;3;5,19431
FRPZ80;3;1,6125
FRPZ81;3;2,0781
FRPZ87;3;1,17595
FRPZ92;3;3,82513
FRPZ99;3;1,28947
FRPA01;4;1,86287
FRPA13;4;2,04897
FRPA27;4;1,84477
FRPA36;4;3,01306
FRPA41;4;1,89684
FRPA49;4;1,83664
FRPA51;4;2,37501
FRPA56;4;2,27551
FRPA69;4;2,18088
FRPA87;4;1,07778
FRPA90;4;0,13587
FRPA94;4;2,74891
FRPACX;4;1,49193
FRPAD8;4;1,70219
FRPAD9;4;1,00089
FRPADB;4;0,29303
FRPADI;4;5,99674
FRPADQ;4;0,54814
FRPADR;4;0,68323
FRPAEA;4;2,6541
FRPAEU;4;1,40524
FRPAFS;4;1,61082
FRPAFT;4;0,34697
FRPAFW;4;4,01867
FRPAFX;4;0,67788
FRPAGC;4;0,67494
FRPAGD;4;3,3392
FRPAGF;4;0,51065
FRPAGG;4;1,61365
FRPAGH;4;5,77866
FRPAGJ;4;1,37902
FRPAH3;4;2,95189
FRPAHP;4;1,26963
FRPAI3;4;1,57241
FRPAIP;4;3,89727
FRPAIR;4;2,24693
FRPAIX;4;0,95911
FRPAIY;4;3,80787
FRPAIZ;4;1,17669
FRPAJD;4;3,73107
FRPAJW;4;0,57319
FRPAKC;4;1,08511
FRPAKF;4;2,70216
FRPAKG;4;1,59533
FRPAKH;4;2,86865
FRPAKX;4;1,54621
FRPAL9;4;2,15755
FRPAM2;4;1,77184
FRPAM3;4;2,54712
FRPAM4;4;4,90826
FRPAM7;4;1,86965
FRPAME;4;0
FRPAMK;4;0,74227
FRPAMX;4;0,29274
FRPAN3;4;0,63789
FRPAN6;4;2,07618
FRPAP1;4;1,41626
FRPASF;4;2,53792
FRPAWI;4;2,96231
FRPB30;4;2,81273
FRPB48;4;2,05718
FRPB66;4;1,70759
FRPBB3;4;1,52628
FRPBB4;4;0,82951
FRPBB6;4;1,37458
FRPC01;4;2,00643
FRPC16;4;2,57519
FRPC23;4;0,43932
FRPC33;4;3,65042
FRPC35;4;4,76602
FRPC36;4;6,6571
FRPC38;4;3,72603
FRPC39;4;0,62588
FRPC40;4;0,7568
FRPC41;4;3,69241
FRPC42;4;2,60225
FRPC43;4;11,5626
FRPC44;4;1,60824
FRPC48;4;3,12285
FRPC83;4;2,449
FRPCC1;4;1,59326
FRPCC6;4;1,82019
FRPCFI;4;2,07242
FRPCFT;4;1,20417
FRPCFU;4;0
FRPCFV;4;0,72645
FRPCFZ;4;0,05937
FRPCGD;4;0,62062
FRPCGE;4;0,31069
FRPCGF;4;1,38002
FRPCGP;4;2,73669
FRPCGR;4;0,96374
FRPCIP;4;3,69002
FRPD28;4;0,88948
FRPD45;4;1,57377
FRPD55;4;1,20578
FRPD56;4;2,42509
FRPD83;4;0,76121
FRPD84;4;1,12405
FRPD85;4;0,6959
FRPD89;4;4,64487
FRPD90;4;1,93823
FRPD92;4;1,35691
FRPD93;4;0,85598
FRPD98;4;0,48831
FRPE01;4;2,82575
FRPE06;4;1,09152
FRPE15;4;0,94758
FRPE16;4;0,71396
FRPE17;4;1,22705
FRPE18;4;1,69166
FRPE19;4;1,49643
FRPE20;4;2,24064
FRPE22;4;0,1824
FRPE24;4;1,21882
FRPE25;4;1,23901
FRPE26;4;1,83638
FRPE27;4;1,90023
FRPE28;4;5,4112
FRPE35;4;2,32177
FRPE36;4;2,39896
FRPE38;4;1,14856
FRPE47;4;0,91586
FRPE52;4;0,70289
FRPE53;4;2,31676
FRPE56;4;2,29412
FRPE64;4;0,66735
FRPE70;4;1,34186
FRPE74;4;1,18566
FRPE75;4;1,83054
FRPE76;4;1,1623
FRPE78;4;3,01326
FRPE82;4;2,84714
FRPE83;4;0,81488
FRPE85;4;4,54322
FRPE89;4;6,54736
FRPE90;4;1,14914
FRPE91;4;1,9395
FRPE94;4;1,37631
FRPE95;4;1,12367
FRPE96;4;2,67402
FRPE98;4;1,53297
FRPF03;4;1,78835
FRPF04;4;2,71535
FRPF08;4;1,65582
FRPF12;4;1,60547
FRPF13;4;1,67389
FRPF15;4;1,04292
FRPF19;4;1,89383
FRPF20;4;0,2693
FRPF24;4;1,51749
FRPF26;4;0,83348
FRPF30;4;1,7786
FRPF45;4;2,88082
FRPF48;4;3,1098
FRPF49;4;3,69759
FRPF50;4;1,90125
FRPF58;4;1,48175
FRPF59;4;3,11729
FRPF64;4;1,18104
FRPF67;4;2,26777
FRPF69;4;4,10223
FRPF70;4;3,63983
FRPF71;4;1,66854
FRPF72;4;1,45995
FRPF74;4;2,08439
FRPF75;4;0,96087
FRPF79;4;2,12155
FRPF80;4;2,66466
FRPF81;4;1,10575
FRPF82;4;0,81377
FRPF84;4;0,87499
FRPF85;4;0,58014
FRPF89;4;4,0551
FRPF90;4;9,18693
FRPG01;4;3,6823
FRPG02;4;0,62811
FRPG06;4;2,13906
FRPG11;4;0,36776
FRPG13;4;0,5131
FRPG15;4;1,55143
FRPG17;4;0,50759
FRPG23;4;0,57987
FRPG25;4;2,03925
FRPG29;4;3,68237
FRPG30;4;4,40561
FRPG31;4;1,4921
FRPG33;4;1,74247
FRPG35;4;15,19447
FRPG36;4;2,10409
FRPG37;4;1,65308
FRPG39;4;1,39453
FRPG40;4;2,29624
FRPG41;4;2,19014
FRPG42;4;2,34485
FRPG43;4;3,10357
FRPG49;4;0,8664
FRPG53;4;1,91881
FRPG54;4;0,68005
FRPG59;4;1,23843
FRPG60;4;4,33261
FRPG63;4;0,66306
FRPG72;4;1,15152
FRPG73;4;2,14199
FRPG77;4;5,06971
FRPG78;4;2,90211
FRPG79;4;1,53632
FRPG80;4;0,49635
FRPG81;4;1,91574
FRPG84;4;2,40679
FRPG88;4;1,61914
FRPG89;4;0,60493
FRPG93;4;0,39688
FRPG94;4;0,84962
FRPH02;4;2,08242
FRPH03;4;1,00907
FRPH05;4;2,96036
FRPH07;4;0,83789
FRPH11;4;3,40108
FRPH15;4;3,29135
FRPH19;4;2,93506
FRPH21;4;1,86281
FRPH22;4;1,53848
FRPH23;4;1,86778
FRPH25;4;2,58636
FRPH26;4;2,74659
FRPH28;4;2,57879
FRPH29;4;1,24805
FRPH30;4;1,56726
FRPH35;4;0
FRPH38;4;1,24264
FRPH39;4;0,54295
FRPH43;4;0,51671
FRPH46;4;0,67028
FRPH47;4;1,93839
FRPH48;4;5,49072
FRPH49;4;2,5494
FRPH50;4;3,29303
FRPH51;4;3,74166
FRPH58;4;5,56129
FRPH60;4;1,91739
FRPH61;4;2,21042
FRPH64;4;1,65312
FRPH65;4;2,47623
FRPH67;4;1,16001
FRPH69;4;1,92303
FRPH73;4;0,35908
FRPH75;4;1,21446
FRPH77;4;2,72809
FRPH80;4;2,01137
FRPH81;4;2,23683
FRPH82;4;0,86226
FRPH84;4;3,11285
FRPH93;4;2,19402
FRPH94;4;4,69327
FRPH95;4;0,87119
FRPH96;4;2,3219
FRPH97;4;0,50129
FRPH98;4;1,4913
FRPI02;4;0,9041
FRPI04;4;1,45942
FRPI08;4;3,22628
FRPI09;4;1,28741
FRPI10;4;5,19009
FRPI11;4;3,23266
FRPI12;4;1,1462
FRPI14;4;2,91017
FRPI15;4;1,00128
FRPI16;4;0,30151
FRPI17;4;1,28484
FRPI18;4;1,45231
FRPI20;4;2,71542
FRPI21;4;1,41625
FRPI24;4;1,03595
FRPI28;4;1,12145
FRPI33;4;4,91032
FRPI34;4;8,51752
FRPI35;4;2,31409
FRPI38;4;0,54986
FRPI39;4;1,17452
FRPI40;4;4,30545
FRPI43;4;1,20179
FRPI44;4;0,5279
FRPI47;4;1,68147
FRPI48;4;2,24713
FRPI51;4;1,68943
FRPI56;4;2,53704
FRPI57;4;1,22424
FRPI58;4;0,20599
FRPI59;4;0,10999
FRPI61;4;1,89381
FRPI71;4;2,08656
FRPI72;4;0,81431
FRPI73;4;0,9783
FRPI79;4;2,3519
FRPI82;4;1,37553
FRPI87;4;14,44899
FRPI88;4;2,20986
FRPI89;4;2,97457
FRPI90;4;2,27215
FRPI91;4;2,05705
FRPI95;4;1,23316
FRPI96;4;0,42323
FRPI97;4;0,68695
FRPI98;4;1,24248
FRPJ02;4;1,41738
FRPJ05;4;1,74577
FRPJ06;4;2,70425
FRPJ07;4;2,06667
FRPJ09;4;1,55426
FRPJ11;4;4,04772
FRPJ16;4;1,83303
FRPJ17;4;0,36013
FRPJ20;4;1,0515
FRPJ23;4;1,88081
FRPJ24;4;2,19644
FRPJ26;4;0,7514
FRPJ27;4;0,91725
FRPJ28;4;0,51038
FRPJ30;4;0,92647
FRPJ32;4;3,94131
FRPJ39;4;6,41736
FRPJ42;4;0,82873
FRPJ44;4;1,71754
FRPJ46;4;0,82869
FRPJ47;4;4,28803
FRPJ48;4;4,94338
FRPJ49;4;4,23185
FRPJ51;4;2,01533
FRPJ52;4;1,3795
FRPJ55;4;1,6095
FRPJ61;4;1,57528
FRPJ62;4;2,51222
FRPJ65;4;0,7248
FRPJ66;4;2,23872
FRPJ67;4;0,51804
FRPJ78;4;1,44439
FRPJ80;4;2,21888
FRPJ81;4;1,06804
FRPJ82;4;2,68366
FRPJ84;4;1,46532
FRPJ89;4;3,26335
FRPJ90;4;2,13441
FRPJ91;4;1,21971
FRPJ92;4;1,34203
FRPJ93;4;1,55649
FRPJ96;4;1,68601
FRPJA1;4;0,74887
FRPK07;4;3,26592
FRPK08;4;2,46356
FRPK10;4;0,57999
FRPK11;4;1,72198
FRPK14;4;0,75945
FRPK16;4;0,87747
FRPK17;4;2,92812
FRPK18;4;1,71011
FRPK25;4;2,43519
FRPK28;4;1,12343
FRPK29;4;1,19853
FRPK34;4;4,11555
FRPK49;4;1,75485
FRPK54;4;0,70082
FRPK55;4;1,57764
FRPK56;4;2,16789
FRPK57;4;0,58625
FRPK59;4;0,57061
FRPK63;4;3,08342
FRPK64;4;2,32249
FRPK65;4;0,81447
FRPK67;4;1,00156
FRPK68;4;0,08309
FRPK69;4;3,17568
FRPK70;4;0,73823
FRPK75;4;1,40028
FRPK76;4;1,36137
FRPK80;4;1,5384
FRPK83;4;1,11156
FRPK85;4;1,31615
FRPK87;4;2,29128
FRPK89;4;1,69926
FRPK94;4;1,82031
FRPK95;4;0,64765
FRPK96;4;3,13647
FRPK97;4;1,8714
FRPK98;4;1,88249
FRPL01;4;1,08312
FRPL04;4;1,96889
FRPL10;4;2,79013
FRPL14;4;2,06515
FRPL16;4;3,58728
FRPL21;4;2,86464
FRPL22;4;3,26031
FRPL23;4;1,53683
FRPL25;4;3,43837
FRPL26;4;4,74158
FRPL27;4;2,42863
FRPL28;4;0,17725
FRPL31;4;5,18174
FRPL32;4;3,28996
FRPL34;4;5,76083
FRPL37;4;1,25749
FRPL38;4;3,70735
FRPL44;4;5,09535
FRPL45;4;2,49387
FRPL46;4;2,34792
FRPL47;4;2,13674
FRPL50;4;1,24955
FRPL51;4;3,12216
FRPL53;4;4,35647
FRPL55;4;2,88933
FRPL56;4;4,6838
FRPL63;4;1,79816
FRPL67;4;1,43385
FRPM31;4;2,97138
FRPN43;4;3,23539
FRPR24;4;0,26996
FRPV97;4;2,05672
FRPW32;4;1,18544
FRPW33;4;0,71287
FRPW54;4;4,41679
FRPW83;4;0,58241
FRPW93;4;1,90227
FRPW98;4;0,42515
FRPX77;4;1,02017
FRPX86;4;1,02482
FRPYAB;4;2,10254
FRPYCK;4;0,57329
FRPYIP;4;3,59902
FRPYIQ;4;6,21246
FRPZ80;4;1,21306
FRPZ81;4;1,38549
FRPZ87;4;0,81241
FRPZ92;4;2,74172
FRPZ99;4;1,14503
FRPA01;5;2,16492
FRPA13;5;1,97649
FRPA27;5;1,88096
FRPA36;5;4,04625
FRPA41;5;0,47337
FRPA49;5;2,51455
FRPA51;5;2,27069
FRPA56;5;4,65562
FRPA69;5;1,88608
FRPA87;5;0,67079
FRPA90;5;0,11381
FRPA94;5;1,85789
FRPACX;5;1,27369
FRPAD8;5;2,14086
FRPAD9;5;0,92756
FRPADB;5;0,22362
FRPADI;5;13,92579
FRPADQ;5;0,55515
FRPADR;5;0,92988
FRPAEA;5;2,53086
FRPAEU;5;1,34374
FRPAFS;5;1,49072
FRPAFT;5;0,41532
FRPAFW;5;4,14286
FRPAFX;5;0,63065
FRPAGC;5;0,816
FRPAGD;5;2,83978
FRPAGF;5;0,81312
FRPAGG;5;1,83775
FRPAGH;5;5,76273
FRPAGJ;5;1,89123
FRPAH3;5;2,38204
FRPAHP;5;1,31734
FRPAI3;5;2,44693
FRPAIP;5;3,78496
FRPAIR;5;1,68967
FRPAIX;5;1,01828
FRPAIY;5;2,71226
FRPAIZ;5;1,19214
FRPAJD;5;3,82648
FRPAJW;5;0,6357
FRPAKC;5;0,90741
FRPAKF;5;0,98291
FRPAKG;5;1,74881
FRPAKH;5;4,65284
FRPAKX;5;1,69014
FRPAL9;5;1,00444
FRPAM2;5;2,30253
FRPAM3;5;2,07958
FRPAM4;5;3,76567
FRPAM7;5;1,39646
FRPAME;5;0
FRPAMK;5;1,57924
FRPAMX;5;0,4225
FRPAN3;5;0,75712
FRPAN6;5;0
FRPAP1;5;1,67781
FRPASF;5;2,12142
FRPAWI;5;1,73462
FRPB30;5;2,76428
FRPB48;5;1,77578
FRPB66;5;1,0589
FRPBB3;5;2,14351
FRPBB4;5;1,51429
FRPBB6;5;0,92763
FRPC01;5;1,91792
FRPC16;5;2,39684
FRPC23;5;0,57729
FRPC33;5;3,16793
FRPC35;5;4,63939
FRPC36;5;6,87618
FRPC38;5;4,21782
FRPC39;5;0,82456
FRPC40;5;1,06276
FRPC41;5;1,67095
FRPC42;5;1,46173
FRPC43;5;11,12401
FRPC44;5;1,75229
FRPC48;5;1,56997
FRPC83;5;3,82573
FRPCC1;5;2,05714
FRPCC6;5;2,07623
FRPCFI;5;2,08374
FRPCFT;5;1,21949
FRPCFU;5;0,44565
FRPCFV;5;0,64743
FRPCFZ;5;0,2909
FRPCGD;5;0,7602
FRPCGE;5;0,27654
FRPCGF;5;1,32488
FRPCGP;5;2,53349
FRPCGR;5;1,20961
FRPCIP;5;0,62747
FRPD28;5;1,01589
FRPD45;5;2,35118
FRPD55;5;1,55956
FRPD56;5;2,43452
FRPD83;5;0,7896
FRPD84;5;1,00837
FRPD85;5;1,04766
FRPD89;5;3,97553
FRPD90;5;3,58794
FRPD92;5;1,36953
FRPD93;5;0,91686
FRPD98;5;0,74953
FRPE01;5;2,56354
FRPE06;5;0,59757
FRPE15;5;1,08188
FRPE16;5;0,731
FRPE17;5;1,45909
FRPE18;5;2,52968
FRPE19;5;1,7364
FRPE20;5;2,03538
FRPE22;5;0,20825
FRPE24;5;1,05917
FRPE25;5;3,33599
FRPE26;5;1,58834
FRPE27;5;2,87584
FRPE28;5;8,40453
FRPE35;5;2,12737
FRPE36;5;1,8425
FRPE38;5;1,25136
FRPE47;5;0,8799
FRPE52;5;0,72674
FRPE53;5;2,30434
FRPE56;5;1,89541
FRPE64;5;0,97463
FRPE70;5;2,23392
FRPE74;5;0,81771
FRPE75;5;1,50779
FRPE76;5;0,68165
FRPE78;5;3,24096
FRPE82;5;2,82645
FRPE83;5;1,26588
FRPE85;5;3,78563
FRPE89;5;5,24585
FRPE90;5;1,4047
FRPE91;5;2,34709
FRPE94;5;1,14127
FRPE95;5;1,17683
FRPE96;5;1,02345
FRPE98;5;1,18608
FRPF03;5;1,42338
FRPF04;5;3,44307
FRPF08;5;2,12575
FRPF12;5;1,52981
FRPF13;5;1,67426
FRPF15;5;0,67563
FRPF19;5;1,9627
FRPF20;5;0,26235
FRPF24;5;1,93738
FRPF26;5;1,20789
FRPF30;5;1,78947
FRPF45;5;3,67365
FRPF48;5;1,69622
FRPF49;5;3,55834
FRPF50;5;2,191
FRPF58;5;2,44809
FRPF59;5;4,05478
FRPF64;5;1,32268
FRPF67;5;1,93856
FRPF69;5;4,29251
FRPF70;5;3,34978
FRPF71;5;1,59142
FRPF72;5;1,60483
